100001930,100001740
100002137,100001740
100002452,100001930
100002684,100001930
100003571,100002684
100004011,100003571
100004276,100003571
100004493,100004276
100005805,100004493
100006074,100004493
100006168,100004493
100006294,100004493
100006413,100004276
100006544,100004276
100006628,100004276
100007473,100001930
100007972,100004493
100007972,100007473
100015877,100004493
100017747,100004493
100019553,100004493
100019635,100003571
100020120,100021370
100020120,113946638
100020633,100021370
100021370,100001930
100021844,100020633
100022313,100020633
100022518,100003571
100023482,100022518
100023661,100002137
100023832,100023661
100024334,100023661
100024825,100002137
100025281,100024825
100026771,100025281
100027746,100002684
100028396,100024825
100028859,100024825
100029359,100024825
100029697,100029359
100029804,100029359
100030068,100023661
100030367,100001930
100031084,100030068
100032008,100002137
100032701,100002137
100033393,100032701
100033603,100032701
100033800,100002137
100034395,100002137
100035029,100030367
100035295,100038633
100035390,100038633
100035558,100038633
100035761,100409248
100036015,100693508
100036177,100211482
100036427,100038633
100036935,100429913
100037129,100038633
100037299,100038633
100037537,100036427
100037818,100036427
100038000,100036427
100038244,100036427
100038328,100036427
100038438,100036427
100038633,100031084
100039430,100038633
100039517,100038633
100039828,100039517
100040118,100039517
100040276,100038633
100040466,100040276
100040552,100040276
100040800,100040552
100040995,100040552
100041171,100038633
100041245,100040552
100041407,100040276
100041675,100041407
100041800,100041407
100042059,100041407
100042217,100042059
100042443,100038633
100042741,100038633
100042887,100745918
100043013,100042443
100043172,100031084
100043584,100031084
100043814,100031084
100044030,100031084
100044389,100038000
100044468,100031084
100044882,100031084
100045175,100038000
100045423,100031084
100045728,100031084
100045946,100031084
100046173,100031084
100046390,100031084
100046526,100031084
100046922,100038000
100047183,100031084
100047453,100031084
100047620,100038000
100047798,100031084
100048294,100038000
100048382,100036427
100048632,100048382
100048826,100048382
100049021,100036427
100049217,100036427
100049327,100036427
100049501,100036427
100049650,100038633
100049932,100049501
100050104,100049501
100050279,100049650
100050638,100050279
100050824,100050279
100050930,100050279
100051083,100050279
100051264,100192698
100051392,100050279
100051550,100049650
100051839,100051550
100052048,100051550
100052242,100051550
100052432,100052242
100052547,100049650
100052740,100052547
100052880,100050279
100053067,100052880
100053252,100052880
100053407,100049650
100053501,100049650
100053689,100049650
100053855,100049650
100054146,100306721
100054375,100044030
100054452,100044030
100054760,100044030
100054880,100054452
100054964,100044030
100055161,100054964
100055268,100044030
100055683,100055268
100055838,100055268
100056007,100055268
100056176,100055268
100056393,100056176
100056582,100055268
100056670,100055268
100056988,100056670
100057148,100056670
100057287,100056670
100057442,101128367
100057666,101128367
100057906,100057666
100058043,100055268
100058267,100055268
100058517,101080885
100058661,100058267
100058841,100055268
100059012,100044030
100059103,100053689
100059103,100957626
100059357,100053689
100059602,100059357
100059692,100044030
100059874,100044030
100059963,100047453
100060098,100047453
100060482,100060098
100060731,100060482
100060907,100060482
100061083,100060907
100061250,100060482
100061344,100060098
100061556,100060098
100061769,100060098
100062102,100060098
100062369,100036427
100062526,100045728
100062645,100044030
100062808,100062645
100062953,100212649
100063147,100212649
100063272,100062953
100063488,100062953
100063686,100063488
100063806,100062953
100064026,100063806
100064161,100036427
100064369,100064161
100064665,100064369
100064914,100064369
100065007,100064161
100065373,100065007
100065506,100065859
100065725,100065859
100065859,100065007
100066144,100065007
100066453,100199935
100066571,100065007
100066691,100065007
100066773,100065007
100066930,100065007
100067210,100064161
100067430,100067210
100067571,100031084
100067752,100075979
100067991,100067571
100068256,100067991
100068508,100067991
100068609,101240123
100068752,100068881
100068752,101240123
100068881,100067991
100069062,100068881
100069345,101078834
100069525,100065007
100069688,100067991
100069972,100069688
100070110,100067752
100070256,100067752
100070415,100067752
100070528,100070256
100070799,100070528
100070959,100070256
100071040,100070528
100071170,100070528
100071273,100070528
100071432,100784600
100071570,100070528
100071718,100031084
100071817,100070528
100071996,100031084
100072162,100070528
100072320,100067571
100072901,100571073
100073055,100571073
100073219,100076145
100073423,100067991
100073616,100072320
100073828,100072320
100074046,100072320
100074163,100072320
100074387,100074163
100074532,100074163
100074880,100074163
100075068,100072320
100075183,100072320
100075447,100075183
100075679,100072320
100075879,100072320
100075979,100072320
100076145,100072320
100076638,100076145
100076826,100076145
100076973,100072320
100077145,100076145
100077267,100076145
100077427,100076145
100077551,100076145
100077678,100076145
100077748,100076145
100077918,100076145
100078239,107408738
100078524,100078239
100078604,100078239
100078774,100043172
100079211,100043172
100079336,100043172
100079572,100078774
100079748,100078774
100079891,100078774
100080176,100078774
100080373,100078774
100080567,100080373
100080753,101095267
100080958,100080753
100081107,100080753
100081263,100080753
100081451,100080753
100081597,100080753
100081829,113374420
100081974,113374420
100082098,113374420
100082323,113374420
100082529,113374420
100082750,113374420
100082927,100080373
100083191,100082927
100083436,100083191
100083578,100082927
100083702,100082927
100083880,100078774
100084109,100078774
100084225,100078774
100084615,100031084
100084803,100084615
100084940,100078774
100085084,100078774
100085330,100043172
100085726,100085330
100085997,100085726
100086250,100085726
100086396,100085330
100086574,100085330
100086787,100089836
100087033,100086574
100087184,100086574
100087495,100087033
100087652,100086574
100087902,100087652
100088009,100086574
100088164,100043172
100088428,100088164
100088573,100085330
100088778,101088448
100089018,100088778
100089204,100089018
100089509,100088778
100089722,100088778
100089836,100043172
100090080,100089836
100090382,100089836
100090589,100089836
100090706,100078774
100091012,100090706
100091246,100047183
100091431,101190272
100091608,100043172
100091748,100044882
100091965,100044882
100092134,100044882
100092368,100044882
100092589,100092368
100092759,100092589
100092858,100092368
100093025,100044882
100093134,100093025
100093248,100044882
100093332,101118111
100093567,101118111
100093721,101122813
100094018,101118111
100094202,101118111
100094361,101118111
100094482,100094361
100094709,100047183
100094838,100047183
100095229,100094838
100095356,100094838
100095595,100095356
100095855,100095595
100096143,100095356
100096309,100096143
100096476,100095356
100096684,100096476
100096857,100036427
100097228,100096857
100097326,100094838
100097566,100094838
100097698,100094838
100097868,100094838
100098075,100094838
100098206,100047183
100098324,100047183
100098477,100086574
100098599,100045423
100098703,100045423
100098859,100038633
100099278,100098859
100099406,100098859
100099740,100098859
100099998,101216412
100100195,100099998
100100312,100099998
100100434,100099998
100100640,100553031
100100812,100553031
100100961,100553031
100101172,100553031
100101324,100553031
100101626,100553031
100101626,106216272
100101810,100553031
100101916,100553031
100102262,100101916
100102376,100101916
100102564,100101626
100102783,100102564
100102943,100102783
100103081,100102564
100103182,100102564
100103412,100103182
100103535,100102564
100103747,100101626
100103830,100955521
100104152,100103830
100104300,100045423
100104514,100046526
100104665,100046526
100104793,100104514
100104964,100104793
100105111,100104793
100105208,100046526
100105462,100105208
100105623,100105208
100105783,100046526
100105913,100046526
100106350,100105913
100106538,100105913
100106645,100105913
100106853,100105913
100106998,100105913
100107194,100105913
100107478,100105913
100107646,100105913
100108100,100105913
100108262,100105913
100108390,100105913
100108511,100105913
100108653,100107646
100108774,100107646
100108925,100107646
100109058,100107646
100109249,100107646
100109455,100107646
100109555,100107646
100109801,100107646
100109919,100107646
100110039,100107646
100110192,100107646
100110339,100107646
100110455,100109555
100110601,100107646
100110788,100107646
100111145,100107646
100111266,100107646
100111431,100792350
100111796,100111431
100111935,100111431
100112126,100111935
100112215,100111431
100112345,100111431
100112603,100112345
100112739,100111431
