200019500,200014897
200020676,200020486
200025516,200026466
200025967,200026698
200053776,200054009
200056035,200055703
200064840,202133729
200073988,200073518
200075214,200076307
200078143,200002724
200098297,200024299
200100765,200099935
200126427,200109841
200144356,200141711
200203360,200203575
200206764,200205907
200219411,200220339
200221805,200221397
200225855,200224436
200228119,200227520
200240077,200239907
200242555,200242088
200246992,200232560
200251274,200249585
200251564,200251447
200255378,200231731
200255378,200253636
200256289,200255915
200257006,200256484
200257986,200264848
200259267,200258124
200260145,200259564
200268202,200267813
200271621,201840636
200283609,200282634
200302133,202675621
200305257,200305061
200308338,200307912
200313174,200313995
200314624,200312728
200315913,200316423
200318409,200318135
200319210,200319109
200319341,200318272
200320457,200242327
200350107,202623716
200354191,202625133
200363309,200363154
200365993,200366232
200371776,200371228
200372628,200374029
200373865,200371627
200376050,200376403
200377247,200375517
200386785,200385811
200387085,200385811
200390826,200390658
200393877,200393765
200418316,200418491
200419207,200420174
200421014,200420776
200422764,200423047
200432235,200432609
200432937,200432727
200445129,200444861
200447212,200446914
200447685,200445415
200448440,200448259
200449054,200448074
200451477,200450462
200454297,200453623
200456653,202077414
200460559,200460276
200461101,200461303
200463315,200463176
200470969,200470812
200502769,200502573
200503094,200502983
200521272,200521099
200540530,200540399
200542012,200542177
200552688,200552411
200566106,200565957
200590284,200590176
200593931,200591067
200594213,200591067
200603228,200602893
200612583,200609807
200702223,200700327
200831888,200599765
200833279,200600352
200837751,200837553
200854066,202380682
200862207,200862035
200862819,200032591
200937140,200939374
200940408,200939374
200971758,200973438
200976638,200977310
201117551,201115859
201137826,201138239
201158255,201857570
201162819,202692694
201173497,201173979
201182667,201172484
201192097,201192501
201205064,201205558
201263182,201980434
201299563,201299349
201300442,201296236
201301612,201295589
201329354,200359770
201346036,201349489
201349890,201349737
201350706,201352575
201351600,201352401
201362167,201362556
201375644,201375232
201376012,202052181
201464420,201464128
201487590,201488305
201550729,201549770
201551016,201549770
201551423,201553767
201553534,201552877
201563795,201564666
201569163,201568980
201610089,201609742
201651221,200341438
201651954,200341438
201661300,201661136
201774875,201775899
201776685,201780340
201782417,201782228
201788061,201789018
201790799,201791034
201794857,201795992
201795305,201804536
201798062,201776197
201798168,201782228
201799491,201801099
201801693,201803776
201803631,201803471
201804996,201805141
201806690,201806455
201820919,201823067
201822236,201822576
201822682,201822133
201823257,200863018
201824811,201785852
201824811,201786110
201826313,201785627
201827418,201820624
201844208,201844001
201852160,201844601
201857163,201912228
201859481,201840636
201866938,201873504
201868442,201870069
201883765,201883661
201889118,201888592
201910184,201909832
201919350,201918751
201964313,202019731
201974689,201973475
201982759,201980434
201983411,201978116
201983714,201978116
201985257,201992941
201990796,201989661
201996712,201999734
201999423,201998896
202007672,202007261
202024177,201864791
202032736,202032609
202053192,202052753
202056198,202055451
202062877,202060540
202078164,202077414
202080026,202077414
202082364,202082154
202087623,202087402
202095544,201928686
202097989,202066700
202098147,202074606
202122454,202121718
202127305,202117506
202137278,202135255
202148951,202140998
202149910,200423731
202169012,200423731
202178827,202178526
202191705,202188455
202193727,202188455
202198883,202198699
202203977,202206515
202211698,202215792
202233069,202234567
202267349,202267505
202276795,202277013
202393732,202393234
202394052,202393234
202418519,201840636
202421590,202424379
202443029,202442143
202449086,202447457
202452714,202380682
202519073,202380682
202521057,202380682
202538625,202539752
202554568,202555176
202609951,202609772
202613466,202442143
202676148,202675621
202697634,202697519
202729149,202729419
202737069,202736916
202769918,202769703
202775972,200378384
202778657,200378384
202779508,202779965
