200785832,1,202205062,1
200785832,6,202016177,1
200786677,2,201852564,2
200797782,1,201105302,1
200797782,1,201645093,11
200797782,1,201662561,3
200807498,1,200032330,1
200807498,2,200032330,1
200809882,2,201461863,1
200817165,1,202709699,1
200831110,1,200958966,1
200851845,2,201587730,1
200856759,3,200301298,1
200857473,5,200032330,1
200857473,6,200859209,2
200859209,2,200857473,6
200882625,3,202152556,1
200890427,1,200895577,1
200895577,1,200890427,1
200899869,2,200764792,1
200903222,2,201925423,1
200915250,1,202083090,2
200918183,3,200919218,3
200919218,3,200918183,3
200919218,4,200982184,1
200922312,1,200948265,2
200924805,1,201146683,1
200948265,2,200922312,1
200948265,4,201058610,2
200951978,1,202197667,1
200951978,2,202197667,1
200954087,1,200954245,1
200954245,1,200954087,1
200954245,1,201108673,1
200956398,3,201449041,1
200958966,1,200831110,1
200960891,1,202215954,8
200968922,2,202568626,1
200972663,2,201003134,1
200974154,2,201450707,1
200974758,11,201220818,4
200976438,1,201852564,2
200982184,1,200919218,4
201003134,1,200972663,2
201003134,1,202368645,1
201003134,1,202368645,2
201009202,1,201009357,1
201009357,1,201009202,1
201044099,4,202197667,1
201047169,1,201878289,1
201057201,1,201744167,1
201058610,2,200948265,4
201080167,1,201088906,1
201086001,2,201091338,1
201088741,1,201093409,2
201088906,1,201080167,1
201091338,1,201086001,2
201093409,2,201088741,1
201097659,2,201138695,3
201105302,1,200797782,1
201108673,1,200954245,1
201116005,2,200150288,3
201118424,6,200150288,3
201121234,0,200148520,0
201121396,1,202709699,1
201124024,2,202709699,3
201124024,4,202638432,1
201138069,1,201401375,1
201138069,1,201401375,2
201138695,3,201097659,2
201138989,6,202709699,3
201144157,1,201144525,1
201144525,1,201144157,1
201146683,1,200924805,1
201147220,2,200248463,1
201161684,1,202277503,1
201161684,2,202277503,1
201164606,4,201206385,4
201165121,3,201166230,1
201165121,8,201403742,1
201166230,1,201165121,3
201174042,1,201175264,1
201174042,1,201175403,1
201174042,1,201205084,1
201175264,1,201174042,1
201175264,2,201175780,1
201175403,1,201174042,1
201175403,2,201175780,1
201175780,1,201175264,2
201175780,1,201175403,2
201177431,1,201206385,3
201177797,1,201183821,2
201177797,1,201210884,7
201180855,2,201319606,1
201181749,1,201181933,2
201181933,2,201181749,1
201181933,3,201322823,1
201183821,2,201177797,1
201185216,1,202677531,3
201185216,2,200014987,1
201185443,1,202677531,3
201185443,2,200014987,1
201198033,1,202709699,1
201203202,4,200455859,1
201205084,1,201174042,1
201206385,3,201177431,1
201206385,4,201164606,4
201210884,5,202090081,1
201210884,7,201177797,1
201214765,1,201998889,1
201220818,4,200974758,11
201220818,4,201403742,2
201222871,1,201223500,1
201222871,1,201322366,5
201222871,1,201446043,1
201222871,1,201586707,2
201222871,1,202518589,1
201222871,1,202596404,3
201223500,1,201222871,1
201241489,2,201258709,1
201244556,1,201249239,4
201247445,1,201423995,4
201247445,1,201425755,1
201247445,1,201425755,2
201247445,1,201928215,5
201248496,1,201249239,2
201248496,2,201249239,5
201248496,2,201429411,2
201249239,2,201248496,1
201249239,4,201244556,1
201249239,5,201248496,2
201258709,1,201241489,2
201258709,1,201263088,4
201258709,1,201263088,5
201258709,1,201562501,2
201262028,1,202542369,3
201263088,4,201258709,1
201263088,5,201258709,1
201263435,1,201380179,2
201263435,2,201380179,2
201265114,1,202493277,6
201265114,2,201566392,1
201265783,2,201268768,1
201266356,1,201266744,1
201266356,1,201267345,2
201266356,1,201308991,2
201266744,1,201266356,1
201267345,2,201266356,1
201267594,3,201421854,1
201268768,1,201265783,2
201268768,3,201566392,1
201268768,4,201380717,1
201269037,4,201380179,1
201269037,5,201380179,1
201269810,1,201270085,2
201270085,2,201269810,1
201270436,1,200682444,2
201270436,4,200682444,1
201278977,1,202180464,2
201283729,1,201405813,1
201290867,1,201291153,1
201291153,1,201290867,1
201291153,2,201360957,1
201291720,1,201552535,2
201291720,2,201552535,7
201295054,1,201296563,1
201295054,1,201296563,2
201296563,1,201295054,1
201296563,2,201295054,1
201298841,1,200774189,1
201299959,1,202733971,2
201300144,1,202744769,1
201308991,2,201266356,1
201314531,2,201520266,3
201316686,1,202308971,1
201316686,1,202314467,1
201318250,2,201506911,1
201319030,1,201563538,1
201319606,1,201180855,2
201319606,1,201322238,1
201319606,1,201323980,2
201319606,3,201566392,1
201322238,1,201319606,1
201322366,5,201222871,1
201322823,1,201181933,3
201322823,1,202314467,2
201323980,2,201319606,1
201324515,1,201324831,1
201324831,1,201324515,1
201325724,3,202152556,1
201334089,1,201337803,2
201337318,1,201506126,1
201337318,2,201506126,1
201337803,2,201334089,1
201338752,3,201368110,1
201349562,2,202195115,1
201350575,1,200720670,2
201355419,2,201358024,5
201355419,2,201601508,4
201358024,5,201355419,2
201358024,7,201358556,1
201358556,1,201358024,7
201358556,1,201358870,1
201358870,1,201358556,1
201359584,1,201359790,1
201359790,1,201359584,1
201359790,2,201459763,1
201360957,1,201291153,2
201360957,1,201386830,2
201360957,1,201480314,2
201360957,1,201519262,4
201361750,2,201460049,1
201361750,4,201460049,1
201363633,2,201529710,2
201366561,1,201506126,1
201368110,1,201338752,3
201368530,1,200720670,3
201371288,1,201371450,1
201371450,1,201371288,1
201371450,2,201389785,1
201374439,1,201506911,1
201376375,1,201377279,1
201377279,1,201376375,1
201380179,1,201269037,4
201380179,1,201269037,5
201380179,1,201576105,2
201380179,1,201576105,3
201380179,2,201263435,1
201380179,2,201263435,2
201380179,2,201566245,3
201380717,1,200648055,3
201380717,1,201268768,4
201380717,1,201575010,2
201380717,1,201673921,4
201380717,1,201673921,5
201380717,2,201580278,1
201381628,1,201382808,1
201381628,1,201601148,1
201381628,1,201601148,2
201381628,1,202426971,5
201382808,1,201381628,1
201383731,1,202426971,4
201386830,2,201360957,1
201386830,3,201459763,1
201389785,1,201371450,2
201389785,1,202048945,4
201389785,1,202080563,3
201389785,1,202098397,2
201391939,1,201995204,3
201393391,1,200602697,5
201393391,1,200682579,2
201393391,1,201607055,4
201393391,1,201975784,1
201393391,1,202128965,1
201393391,1,202139717,2
201393391,3,200682184,1
201401375,1,201138069,1
201401375,2,201138069,1
201403275,2,201403433,1
201403433,1,201403275,2
201403742,1,201165121,8
201403742,1,201404495,1
201403742,1,201404495,2
201403742,1,201562501,5
201403742,2,201220818,4
201404495,1,201403742,1
201404495,2,201403742,1
201405813,1,201283729,1
201421854,1,201267594,3
201423995,4,201247445,1
201425755,1,201247445,1
201425755,2,201247445,1
201429411,2,201248496,2
201429592,2,201682248,1
201446043,1,201222871,1
201449041,1,200956398,3
201450707,1,200974154,2
201450995,1,202018576,1
201451568,3,202329046,1
201451980,1,200749964,1
201457615,2,201457809,1
201457809,1,201457615,2
201459763,1,201359790,2
201459763,1,201386830,3
201459763,1,201692060,2
201460049,1,201361750,2
201460049,1,201361750,4
201460049,1,201461102,1
201460049,1,201465839,3
201460049,1,201518323,3
201460049,1,201607055,3
201460049,1,201678013,7
201461102,1,201460049,1
201461863,1,200809882,2
201465536,1,202705611,6
201465839,3,201460049,1
201470138,2,202009197,1
201472231,2,200682579,1
201475740,3,200280188,1
201476201,2,201506911,2
201480314,2,201360957,1
201481537,3,201558332,1
201482062,2,200757941,1
201486520,3,201506911,6
201486520,4,201506911,2
201496044,2,201973632,1
201498441,1,202315788,3
201501804,3,201506911,2
201506126,1,200021490,5
201506126,1,200021490,6
201506126,1,200215374,3
201506126,1,200489418,6
201506126,1,201337318,1
201506126,1,201337318,2
201506126,1,201366561,1
201506126,1,201583175,2
201506126,1,201807599,4
201506126,1,201817271,5
201506126,1,201836283,2
201506126,1,202789256,2
201506911,1,200747642,5
201506911,1,201318250,2
201506911,1,201374439,1
201506911,1,201558332,2
201506911,1,201584579,2
201506911,1,201672696,3
201506911,1,202000241,2
201506911,1,202520396,9
201506911,1,202670408,4
201506911,1,202670408,10
201506911,1,202731020,3
201506911,2,201476201,2
201506911,2,201486520,4
201506911,2,201501804,3
201506911,2,201672696,4
201506911,2,201677434,4
201506911,2,201998410,3
201506911,2,202600097,2
201506911,2,202605042,4
201506911,2,202731020,1
201506911,6,201486520,3
201516347,1,201517313,3
201516347,2,201517313,1
201516347,3,201517313,2
201516949,1,202305348,6
201517313,1,201516347,2
201517313,2,201516347,3
201517313,3,201516347,1
201518323,3,201460049,1
201518323,5,201552535,7
201519262,4,201360957,1
201520266,3,201314531,2
201523540,2,200139141,2
201523735,3,200139141,2
201529710,2,201363633,2
201529710,3,200610286,3
201535635,2,200438878,2
201535635,3,200438878,1
201537923,2,202027564,1
201541523,3,202741858,1
201552535,2,201291720,1
201552535,7,201291720,2
201552535,7,201518323,5
201556643,1,200675069,1
201556643,1,202004172,1
201558332,1,201481537,3
201558332,1,202290164,2
201558332,1,202330272,4
201558332,2,201506911,1
201558332,3,202691482,1
201559612,1,201604525,2
201559612,1,202691482,2
201559876,1,202002516,5
201562501,2,201258709,1
201562501,5,201403742,1
201563538,1,201319030,1
201563538,2,201566392,1
201566245,3,201380179,2
201566392,1,201265114,2
201566392,1,201268768,3
201566392,1,201319606,3
201566392,1,201563538,2
201566392,1,201567950,1
201566392,1,201568780,1
201567950,1,201566392,1
201568780,1,201566392,1
201575010,2,201380717,1
201576105,2,201380179,1
201576105,3,201380179,1
201580278,1,201380717,2
201583175,2,201506126,1
201584579,2,201506911,1
201586707,2,201222871,1
201587730,1,200851845,2
201587730,1,201588160,2
201587730,1,201678013,5
201588160,2,201587730,1
201600670,1,200716732,3
201601148,1,201381628,1
201601148,2,201381628,1
201601508,4,201355419,2
201602957,3,202344348,1
201602957,3,202344620,1
201604525,1,202058339,1
201604525,2,201559612,1
201604525,3,202058339,1
201607055,3,201460049,1
201607055,4,201393391,1
201609616,4,202614309,3
201631941,1,201634602,4
201631941,1,201649999,4
201634602,4,201631941,1
201643512,1,202655028,1
201644670,1,201645093,9
201644670,1,201659709,2
201644670,1,202549157,3
201645093,9,201644670,1
201645093,11,200797782,1
201646053,5,201871694,1
201649681,1,200632829,1
201649681,3,201653244,1
201649999,3,202603937,5
201649999,4,201631941,1
201653244,1,201649681,3
201659298,5,200301298,1
201659709,2,201644670,1
201661098,2,202450359,1
201662561,3,200797782,1
201666823,1,202202200,1
201667888,1,202691161,3
201672696,3,201506911,1
201672696,4,201506911,2
201673921,4,201380717,1
201673921,5,201380717,1
201677434,4,201506911,2
201678013,5,201587730,1
201678013,7,201460049,1
201682248,1,201429592,2
201692060,2,201459763,1
201698880,1,202170392,2
201698880,1,202542369,1
201707171,1,200711803,3
201711973,2,200455859,1
201714693,1,201770843,1
201744167,1,201057201,1
201770843,1,201714693,1
201777469,2,201787306,2
201778081,5,202612103,3
201779518,1,200522785,1
201787306,2,201777469,2
201788057,1,201838893,1
201792812,1,201839869,1
201795777,1,201802316,5
201795777,1,201802316,7
201802316,5,201795777,1
201802316,7,201795777,1
201807599,4,201506126,1
201817271,5,201506126,1
201825504,1,200146807,2
201836283,2,201506126,1
201838893,1,201788057,1
201839869,1,201792812,1
201839869,1,202576799,1
201844706,1,200103508,2
201844706,2,200103508,5
201844855,2,202152556,1
201848563,1,201865821,1
201851263,1,201865821,4
201852564,2,200786677,2
201852564,2,200976438,1
201852564,2,201940451,4
201852564,2,201987507,5
201852564,2,201989645,2
201852564,2,201989843,3
201852564,2,202009197,3
201852564,2,202009197,4
201852564,2,202011935,6
201852564,2,202071916,5
201852564,2,202093485,7
201852564,2,202094457,6
201852564,2,202695422,1
201852564,3,201873809,1
201852564,3,202011935,4
201852564,3,202013982,8
201865821,1,201848563,1
201865821,4,201851263,1
201866638,1,201989329,2
201866638,1,202009659,2
201866638,1,202550444,3
201866638,1,202647190,4
201866638,1,202695265,1
201866638,1,202744769,3
201870226,1,202704256,2
201871694,1,201646053,5
201873562,1,202036366,7
201873809,1,201852564,3
201877740,1,201878136,1
201878136,1,201877740,1
201878289,1,201047169,1
201883906,1,201885565,1
201883906,1,201985591,2
201885565,1,201883906,1
201887337,1,202548820,4
201887337,2,202548820,5
201888085,2,200622293,2
201889807,2,202033580,1
201889807,2,202076741,3
201892304,1,202650649,1
201901643,11,201944880,1
201904434,2,202008174,2
201904434,2,202093485,8
201905558,1,202093485,5
201906295,1,202097125,2
201906295,2,202093485,6
201912556,1,202548820,1
201917352,1,202016177,2
201923059,1,201929238,2
201923059,1,201929238,3
201925423,1,200903222,2
201925423,1,202024411,2
201925423,1,202054264,3
201927616,3,202058339,3
201928215,2,202058339,3
201928215,5,201247445,1
201929238,2,201923059,1
201929238,3,201923059,1
201930197,1,202097125,3
201930197,1,202097125,5
201930504,5,202070325,1
201933728,5,202070325,1
201937789,1,202011935,5
201938464,1,201938672,1
201938464,1,201939064,1
201938672,1,201938464,1
201939064,1,201938464,1
201940451,1,201941915,6
201940451,1,201997727,2
201940451,4,201852564,2
201941915,1,201985763,1
201941915,5,201982794,1
201941915,6,201940451,1
201944880,1,201901643,11
201944880,1,202096129,6
201947443,1,202036226,1
201969349,2,201973768,3
201969349,2,201974167,2
201970067,1,202428023,7
201970067,1,202491536,3
201973632,1,201496044,2
201973768,3,201969349,2
201974167,2,201969349,2
201975784,1,201393391,1
201982794,1,201941915,5
201982794,2,202702288,1
201985591,2,201883906,1
201985763,1,201941915,1
201985763,2,200620680,4
201987507,1,202009659,3
201987507,5,201852564,2
201989329,2,201866638,1
201989645,2,201852564,2
201989843,2,202008359,2
201989843,3,201852564,2
201992186,5,202098923,1
201993141,2,201995204,2
201993141,5,202098923,1
201995204,2,201993141,2
201995204,3,201391939,1
201997727,2,201940451,1
201998410,3,201506911,2
201998889,1,201214765,1
202000241,2,201506911,1
202000241,3,202098923,1
202002516,5,201559876,1
202004172,1,201556643,1
202008174,2,201904434,2
202008359,2,201989843,2
202009197,1,201470138,2
202009197,3,201852564,2
202009197,4,201852564,2
202009659,2,201866638,1
202009659,3,201987507,1
202011935,4,201852564,3
202011935,5,201937789,1
202011935,6,201852564,2
202013035,2,202432146,4
202013430,2,202098923,1
202013810,2,200300940,1
202013982,8,201852564,3
202016177,1,200785832,6
202016177,2,201917352,1
202016758,1,202017087,1
202016758,1,202017409,1
202016758,1,202017409,2
202016758,1,202017409,3
202017087,1,202016758,1
202017409,1,202016758,1
202017409,2,202016758,1
202017409,3,202016758,1
202017645,0,200148520,0
202018576,1,201450995,1
202021651,1,202022549,1
202021651,5,202046963,1
202022549,1,202021651,1
202022549,2,202077282,1
202022549,4,202077282,1
202022549,6,202077282,1
202024411,2,201925423,1
202024602,2,202081935,5
202027564,1,201537923,2
202033580,1,201889807,2
202033923,2,202370512,3
202036226,1,201947443,1
202036366,1,202236119,1
202036366,7,201873562,1
202037816,1,202093119,1
202038421,1,202039631,1
202039631,1,202038421,1
202046963,1,202021651,5
202048945,4,201389785,1
202054264,3,201925423,1
202058339,1,201604525,1
202058339,1,201604525,3
202058339,3,201927616,3
202058339,3,201928215,2
202060326,1,202084086,2
202065218,1,202704256,3
202070325,1,200620680,2
202070325,1,201930504,5
202070325,1,201933728,5
202071916,5,201852564,2
202075507,2,200435744,1
202075907,2,200441442,2
202076741,2,202077282,1
202076741,3,201889807,2
202077282,1,202022549,2
202077282,1,202022549,4
202077282,1,202022549,6
202077282,1,202076741,2
202078972,1,202667815,2
202079394,5,200441442,2
202080563,3,201389785,1
202081935,5,202024602,2
202083090,2,200915250,1
202084086,2,202060326,1
202087433,1,202092759,4
202087433,2,202662081,2
202090081,1,201210884,5
202092759,4,202087433,1
202093119,1,202037816,1
202093485,4,202097493,1
202093485,5,201905558,1
202093485,6,201906295,2
202093485,7,201852564,2
202093485,8,201904434,2
202094457,6,201852564,2
202096129,6,201944880,1
202097125,1,202097493,1
202097125,2,201906295,1
202097125,3,201930197,1
202097125,5,201930197,1
202097493,1,202093485,4
202097493,1,202097125,1
202098397,2,201389785,1
202098923,1,201992186,5
202098923,1,201993141,5
202098923,1,202000241,3
202098923,1,202013430,2
202098923,1,202179473,2
202098923,1,202179473,3
202128965,1,201393391,1
202139717,2,201393391,1
202144284,1,200010608,1
202145452,1,202147982,2
202145904,2,202147982,1
202145904,2,202147982,3
202146866,1,202147330,1
202147075,1,202147330,2
202147330,1,202146866,1
202147330,2,202147075,1
202147330,4,202191664,4
202147982,1,202145904,2
202147982,2,202145452,1
202147982,3,202145904,2
202150667,2,202152556,1
202152556,1,200666696,3
202152556,1,200701314,2
202152556,1,200882625,3
202152556,1,201325724,3
202152556,1,201844855,2
202152556,1,202150667,2
202152556,1,202154299,1
202152556,1,202154481,1
202152556,1,202189906,1
202154299,1,202152556,1
202154481,1,202152556,1
202159404,1,202164279,3
202164279,3,202159404,1
202170392,2,201698880,1
202170392,4,200464913,1
202175742,1,200321823,1
202179473,2,202098923,1
202179473,3,202098923,1
202180464,2,201278977,1
202189906,1,202152556,1
202191664,4,202147330,4
202192454,1,202212456,1
202195115,1,201349562,2
202197667,1,200951978,1
202197667,1,200951978,2
202197667,1,201044099,4
202198525,1,202203600,1
202202200,1,201666823,1
202203600,1,202198525,1
202205062,1,200785832,1
202212456,1,202192454,1
202215954,8,200960891,1
202222436,1,202309296,4
202223205,1,200005887,1
202223205,3,200102454,1
202224812,3,202254361,2
202225570,1,202237181,2
202225570,1,202307615,3
202228494,1,202229163,1
202228494,1,202335875,3
202228494,1,202518589,1
202229163,1,202228494,1
202230503,1,202298500,2
202230503,1,202298500,3
202230503,1,202347872,2
202231469,1,202335875,3
202232286,3,202232900,2
202232900,2,202232286,3
202232900,3,202241987,1
202236119,1,202036366,1
202237181,2,202225570,1
202239014,1,202275700,1
202240086,2,202259857,2
202241987,1,202232900,3
202253800,1,202254361,1
202254186,1,202254361,2
202254361,1,200747642,2
202254361,1,202253800,1
202254361,1,202320737,4
202254361,1,202616165,2
202254361,2,202224812,3
202254361,2,202254186,1
202254361,2,202317869,1
202259857,2,202240086,2
202259857,2,202326178,2
202259857,2,202371607,4
202259857,2,202684745,1
202268763,1,202284467,1
202268763,1,202319002,9
202275700,1,202239014,1
202275700,1,202280943,2
202275700,1,202309130,2
202275700,1,202325837,2
202275700,1,202376938,2
202277503,1,201161684,1
202277503,1,201161684,2
202280426,1,202303750,1
202280943,2,202275700,1
202284467,1,202268763,1
202290164,2,201558332,1
202298500,2,202230503,1
202298500,3,202230503,1
202303750,1,202280426,1
202305348,2,202330539,1
202305348,6,201516949,1
202307615,3,202225570,1
202308971,1,201316686,1
202309130,2,202275700,1
202309296,4,202222436,1
202314467,1,201316686,1
202314467,2,201322823,1
202315788,3,201498441,1
202317869,1,202254361,2
202319002,9,202268763,1
202320737,4,202254361,1
202325837,2,202275700,1
202326178,2,202259857,2
202329046,1,201451568,3
202330272,4,201558332,1
202330272,5,202330539,1
202330539,1,202305348,2
202330539,1,202330272,5
202335875,3,202228494,1
202335875,3,202231469,1
202344348,1,201602957,3
202344620,1,201602957,3
202347872,2,202230503,1
202368645,1,201003134,1
202368645,2,201003134,1
202370512,3,202033923,2
202371607,4,202259857,2
202375076,1,202656636,2
202376938,2,202275700,1
202392219,1,202401432,3
202392219,1,202543859,1
202392219,1,202562938,2
202401432,3,202392219,1
202409758,2,200757941,1
202409758,3,200757941,1
202410048,1,202512604,3
202424457,2,202508289,5
202425781,1,202486919,1
202426971,4,201383731,1
202426971,5,201381628,1
202428023,7,201970067,1
202432146,4,202013035,2
202450359,1,201661098,2
202474288,2,202709699,1
202486919,1,202425781,1
202486919,1,202499339,5
202491536,3,201970067,1
202493277,6,201265114,1
202499339,5,202486919,1
202508289,5,202424457,2
202512604,1,200757941,1
202512604,3,202410048,1
202518589,1,201222871,1
202518589,1,202228494,1
202520396,9,201506911,1
202522446,1,202709699,1
202542369,1,201698880,1
202542369,3,201262028,1
202542369,4,200313660,3
202542369,5,202542623,1
202542623,1,202542369,5
202543859,1,202392219,1
202546213,2,202700152,1
202548820,1,201912556,1
202548820,4,201887337,1
202548820,5,201887337,2
202549157,3,201644670,1
202550444,3,201866638,1
202556312,0,200148520,0
202556476,1,202557952,4
202557952,4,202556476,1
202560407,6,202560670,1
202560670,1,202560407,6
202562938,2,202392219,1
202564041,0,200148520,0
202564211,1,202584821,6
202566205,3,200136442,1
202566813,1,200232411,1
202568626,1,200968922,2
202576799,1,201839869,1
202584821,6,202564211,1
202596404,3,201222871,1
202596854,1,202598061,1
202598061,1,202596854,1
202600097,2,201506911,2
202603937,5,201649999,3
202605042,4,201506911,2
202612103,3,201778081,5
202614309,3,201609616,4
202616165,2,202254361,1
202638432,1,201124024,4
202638432,1,202666164,1
202638432,1,202701649,2
202638432,1,202702288,4
202638432,1,202727807,2
202638432,1,202755055,1
202645001,1,202688586,5
202645370,8,202709699,3
202647190,4,201866638,1
202650479,1,202650649,2
202650649,1,201892304,1
202650649,2,202650479,1
202655028,1,201643512,1
202656636,2,202375076,1
202656796,2,200721033,1
202662081,2,202087433,2
202666164,1,202638432,1
202667815,1,200709167,2
202667815,2,202078972,1
202670408,4,201506911,1
202670408,10,201506911,1
202672637,3,200645342,1
202673487,2,202706495,1
202676322,3,202679153,1
202677531,3,201185216,1
202677531,3,201185443,1
202679153,1,202676322,3
202684745,1,202259857,2
202688191,3,202688586,3
202688586,2,200627460,2
202688586,3,202688191,3
202688586,5,202645001,1
202691161,3,201667888,1
202691482,1,201558332,3
202691482,2,201559612,1
202695265,1,201866638,1
202695422,1,201852564,2
202700152,1,202546213,2
202700152,5,200419643,1
202700152,6,200419643,1
202700152,7,200419643,1
202701649,2,202638432,1
202702288,1,201982794,2
202702288,4,202638432,1
202704256,1,200316863,1
202704256,2,201870226,1
202704256,3,202065218,1
202705611,6,201465536,1
202706495,1,202673487,2
202706862,2,202732767,1
202707398,3,202709699,1
202709699,1,200238079,2
202709699,1,200499249,3
202709699,1,200817165,1
202709699,1,201121396,1
202709699,1,201198033,1
202709699,1,202474288,2
202709699,1,202522446,1
202709699,1,202707398,3
202709699,3,200463171,3
202709699,3,201124024,2
202709699,3,201138989,6
202709699,3,202645370,8
202709699,3,202710555,1
202710555,1,202709699,3
202711820,1,200395488,2
202713832,1,202718369,3
202713832,1,202718593,1
202713832,2,202714173,5
202714173,1,202731921,2
202714173,5,202713832,2
202718369,3,202713832,1
202718593,1,202713832,1
202727807,2,202638432,1
202731020,1,201506911,2
202731020,3,201506911,1
202731921,2,202714173,1
202732352,1,202739141,2
202732767,1,202706862,2
202733971,2,201299959,1
202739141,2,202732352,1
202741858,1,201541523,3
202743506,1,202744491,2
202743829,1,202744491,1
202744491,1,202743829,1
202744491,2,202743506,1
202744769,1,201300144,1
202744769,3,201866638,1
