302608693,1,114690005,1
302608693,2,114690005,1
302608853,1,102696942,1
302609066,1,105565965,1
302609066,1,105610585,1
302609199,1,108996463,1
302609354,1,109127136,1
302609354,2,109127136,2
302609495,1,109756085,1
302609595,1,109291167,1
302609743,1,111544614,1
302609845,1,108372232,1
302610037,1,114361690,1
302610150,1,114182028,2
302610150,2,114182028,2
302610150,3,114182028,2
302610353,1,111657790,1
302610499,1,114742295,1
302610597,1,114742531,1
302610698,1,114740959,1
302610799,1,108883059,2
302610905,1,108884698,1
302611029,1,112161523,1
302611148,1,115055617,1
302611232,1,109297472,1
302611338,1,109297580,1
302611470,1,100650673,1
302611580,1,114159434,1
302611694,1,113269555,1
302611846,1,105570077,1
302611846,2,105570077,1
302611846,3,105570077,1
302611846,4,105570077,1
302612096,1,114362061,1
302612167,1,115293666,1
302612340,1,111661133,1
302612340,2,111661133,1
302612550,1,101002607,1
302612550,2,101002607,1
302612690,1,101383681,1
302612690,2,101383681,1
302612857,1,114394051,1
302612975,1,101919109,1
302612975,2,101919109,1
302613141,1,114292631,1
302613225,1,114977096,2
302613329,1,114386659,1
302613446,1,105582910,2
302613579,1,105582910,2
302613685,1,109291342,1
302613832,1,100878336,1
302613832,2,100878336,1
302614023,1,105274581,1
302614023,2,105274581,2
302614167,1,109660291,1
302614249,1,105384549,1
302614379,1,105386180,1
302614449,1,105461616,1
302614589,1,106036904,1
302614589,1,109889829,1
302614708,1,108586420,1
302614819,1,109903475,1
302614941,1,113222730,1
302615063,1,105461616,1
302615187,1,106725588,1
302615322,1,102749893,1
302615415,1,111604285,1
302615527,1,114657544,1
302615692,1,104180781,1
302615692,2,104180781,1
302615859,1,102755686,1
302615976,1,105544612,1
302616088,1,113561888,1
302616189,1,105660482,3
302616299,1,104708281,1
302616408,1,113194641,1
302616507,1,109666171,1
302616668,1,114983800,1
302616762,1,106177401,1
302616866,1,109299855,1
302616984,1,106172526,1
302617093,1,106104009,1
302617204,1,106155052,1
302617204,2,106155052,1
302617361,1,109671882,1
302617514,1,113923306,1
302617658,1,106369531,1
302617658,2,106369531,1
302617815,1,109888255,1
302617996,1,107587467,1
302618150,1,100036935,1
302618286,1,114211760,1
302618413,1,114235812,1
302618498,1,106124098,1
302618498,2,106124098,1
302618659,1,106124293,1
302618659,2,106124293,1
302618808,1,106123845,1
302618808,2,106123845,1
302618971,1,101034906,1
302619074,1,100834909,1
302619275,1,114807113,1
302619275,2,114807113,1
302619409,1,109163146,1
302619409,1,109851692,1
302619579,1,106287731,1
302619579,1,108181599,1
302619719,1,108804838,1
302619890,1,114292107,1
302619890,2,114292107,1
302619890,3,114292107,1
302619890,4,114292107,1
302620166,1,115008424,1
302620270,1,114873615,1
302620392,1,114405927,1
302620509,1,105833732,1
302620509,2,105833732,1
302620667,1,109892841,1
302620667,2,109892841,1
302620823,1,114726412,1
302620919,1,114872041,1
302621018,1,101406063,1
302621093,1,107585598,1
302621196,1,101002766,1
302621196,2,101002766,1
302621348,1,109756831,1
302621348,2,109756831,1
302621348,3,109756831,1
302621600,1,101062560,2
302621709,1,115193067,1
302621849,1,114854545,1
302621964,1,114161100,1
302622090,1,114758996,2
302622206,1,101483972,1
302622306,1,105491247,1
302622306,2,105491247,2
302622437,1,114725907,1
302622559,1,114673671,1
302622693,1,108268074,1
302622845,1,108268456,1
302622996,1,107529137,1
302623112,1,106887114,1
302623200,1,107429178,1
302623299,1,106055719,1
302623408,1,106368052,1
302623490,1,107202387,1
302623589,1,111533549,1
302623589,2,111533549,1
302623871,1,114759234,2
302623999,1,114597758,1
302624100,1,106562196,1
302624100,2,106562196,1
302624341,1,106562196,1
302624485,1,106565017,1
302624485,2,106565017,1
302624485,3,106565017,1
302624485,4,106565017,1
302624722,1,106998333,1
302624851,1,105183294,1
302624985,1,101915685,2
302625113,1,114769375,1
302625231,1,105582019,1
302625330,1,105363670,1
302625493,1,101244202,1
302625617,1,111946779,1
302625710,1,114236276,1
302625827,1,114236462,1
302625977,1,110928032,1
302626108,1,102340115,1
302626251,1,100285537,1
302626386,1,101401329,1
302626386,2,101401329,1
302626533,1,114442226,1
302626533,2,114442226,1
302626533,3,114442226,1
302626533,4,114442226,1
302626812,1,114864533,1
302626903,1,107074040,1
302627052,1,114881092,1
302627052,2,114881092,1
302627263,1,113563973,1
302627382,1,114885725,1
302627547,1,114885580,1
302627547,2,114885580,1
302627718,1,109306505,1
302627839,1,105726716,1
302627839,2,105726716,1
302628014,1,101483217,1
302628014,2,101483217,1
302628014,3,101483217,1
302628267,1,109900224,1
302628374,1,102735147,1
302628374,2,102735147,1
302628574,1,100880421,1
302628786,1,105307300,1
302628786,2,105307300,1
302628989,1,107844109,1
302629080,1,113564290,1
302629197,1,114203154,1
302629310,1,113564394,1
302629433,1,114069864,1
302629592,1,107189245,2
302629745,1,102737560,1
302629745,2,102737386,1
302629745,3,102737386,1
302629745,4,102737560,1
302630076,1,106306317,1
302630076,2,106306317,1
302630194,1,106348492,1
302630194,2,106348492,1
302630378,1,105591640,1
302630492,1,106071598,1
302630666,1,105816811,3
302630805,1,102739119,1
302630934,1,113565120,1
302631059,1,113565279,1
302631188,1,114509193,1
302631290,1,106273392,1
302631438,1,114455751,1
302631551,1,102739335,1
302631551,2,114077802,1
302631741,1,108591601,1
302631843,1,113565621,1
302631843,2,113565621,1
302632035,1,114889603,1
302632152,1,110283665,4
302632328,1,101002899,1
302632435,1,101002993,1
302632435,2,101002993,1
302632620,1,114292445,1
302632620,2,114292445,1
302632801,1,114178345,1
302632801,2,114178345,1
302632801,3,114178345,1
302632979,1,114247903,2
302632979,2,114247903,2
302632979,3,114247903,2
302633171,1,111789359,1
302633171,2,111789359,1
302633329,1,114375877,1
302633471,1,111789083,1
302633614,1,107592971,1
302633718,1,107594131,1
302633822,1,101741502,1
302633933,1,114459538,2
302634028,1,106015366,1
302634151,1,105789952,1
302634256,1,106015529,1
302634256,2,106015529,1
302634419,1,114237026,1
302634557,1,113566148,1
302634557,2,113566148,1
302634776,1,105510663,1
302634949,1,114696495,1
302635091,1,114162354,1
302635223,1,106580533,1
302635372,1,105974689,1
302635488,1,106289591,1
